gaTrackerData.jobId,jobTitle,payPeriod,payPercentile50,payPercentile10,payPercentile90
3359147760,Account Manager,HOURLY,17.19,15.15,18.86
3444987859,Help Desk,ANNUAL,,28874.83,31700.04
3444987859,Records Clerk,HOURLY,,13.39,14.33
3462826813,Product Manager,ANNUAL,,87249.51,94102.09
3420530572,Clinical Research Associate,ANNUAL,72297.74,67501.6,81084.58
3420530572,Program Specialist,ANNUAL,42225.54,35604.08,49265.85
3420530572,Program Specialist,HOURLY,18.66,16.87,20.99
3420530572,Project Manager,ANNUAL,80924.09,64650.34,119765.48
3420530572,Staff Scientist,ANNUAL,94557.57,79571.76,107668.92
3463813238,Intern,HOURLY,18.05,16.14,20.47
3463813238,Intern - Hourly,HOURLY,20.04,16.3,20.94
3463813238,Talent Acquisition Specialist,ANNUAL,77729.71,76147.75,80783.35
3463813238,Manager,ANNUAL,,96336.96,130253.9
3463813238,Applications Developer,ANNUAL,,90126.45,100096.09
3402249170,Software Engineer,ANNUAL,86949.0,76227.52,97817.63
3402249170,Software Developer,ANNUAL,79950.41,73784.67,85307.64
3402249170,Technical Architect,ANNUAL,99011.66,86713.98,117326.12
3402249170,Technical Lead,ANNUAL,,71941.28,105282.05
3402249170,Project Lead,ANNUAL,,97142.91,115772.49
3444897905,Data Analyst,ANNUAL,,58866.03,71776.79
3444897905,Research Data Analyst,ANNUAL,,56028.3,61516.01
3444897905,Research Associate,ANNUAL,52745.79,42585.96,72324.35
3444897905,Professional Research Assistant,ANNUAL,42181.53,35608.46,54063.37
3444897905,Assistant Professor,ANNUAL,81326.61,66147.8,135485.0
3354987237,Senior Systems Engineer,ANNUAL,122199.05,82897.68,171959.98
3354987237,Project Manager,ANNUAL,134239.06,102468.75,153171.33
3354987237,Intelligence Analyst,ANNUAL,79157.19,64335.47,111385.72
3354987237,Software Engineer,ANNUAL,68272.27,56320.01,102850.95
3354987237,Program Manager,ANNUAL,160579.08,104935.93,197040.2
3458327950,Programmer Analyst,ANNUAL,65873.48,58900.42,80520.17
3458327950,Programmer,ANNUAL,63625.98,58280.03,74559.86
3458327950,Software Engineer,ANNUAL,93672.39,75110.49,103279.71
3458327950,SAP Programmer,ANNUAL,70500.04,58750.03,80354.13
3458327950,Database Administrator,ANNUAL,69927.02,56768.18,80145.61
3442030331,Solutions Architect,ANNUAL,132483.03,95894.87,175551.86
3442030331,Senior Solutions Architect,ANNUAL,152385.94,135144.98,174736.52
3442030331,Principal Solutions Architect,ANNUAL,167803.0,150244.94,194947.59
3442030331,Associate Solutions Architect,ANNUAL,99501.72,96572.2,108375.68
3442030331,Senior Solution Architect,ANNUAL,,133970.52,143885.14
3447332939,Data Scientist,ANNUAL,,92330.47,100457.29
3447332939,Software Engineer,ANNUAL,91489.45,80305.59,107593.34
3447332939,Quality Engineer,ANNUAL,74345.56,63162.14,88288.25
3447332939,Software Engineer(),HOURLY,31.41,23.91,32.49
3447332939,Senior Software Engineer,ANNUAL,114120.56,96711.6,145289.39
3232847581,Sr Systems Engineer I,ANNUAL,91777.51,78501.97,105276.79
3232847581,Senior Systems Engineer I,ANNUAL,97980.37,86433.0,108507.71
3232847581,Senior Systems Engineer I (E03),ANNUAL,97891.63,88693.99,107097.28
3232847581,Senior Software Systems Test Engineer I,ANNUAL,,80965.81,97083.71
3232847581,Senior Power Systems Engineer I,ANNUAL,,86766.14,99921.69
3176850440,Technical Business Analyst,ANNUAL,,60211.39,65873.79
3176850440,Intern,HOURLY,,10.14,11.08
3176850440,Developer,ANNUAL,,52239.03,57652.53
3176850440,Legal Assistant,ANNUAL,,47229.26,51282.62
3176850440,Consulting Verification Engineer,ANNUAL,,114373.2,123958.8
3411505834,Business Development Representative,ANNUAL,40024.23,31658.5,40152.8
3411505834,Account Coordinator,ANNUAL,31620.93,31483.77,37357.23
3411505834,Account Manager,ANNUAL,47225.65,41881.91,50998.3
3411505834,Business Development,ANNUAL,36071.85,35705.76,36646.67
3411505834,Senior Account Coordinator,ANNUAL,,35899.77,45342.15
3294538863,Software Engineer,ANNUAL,,97167.71,105035.99
3294538863,Paralegal,ANNUAL,47268.46,42083.82,51089.49
3294538863,Legal Assistant,ANNUAL,37563.73,34779.6,40530.84
3294538863,Recovery Analyst,ANNUAL,45306.41,37910.2,47930.45
3294538863,Legal Assistant,HOURLY,17.35,10.68,19.26
3430003775,Warehouse Manager,ANNUAL,,37906.46,62799.89
3430003775,Marketing Manager,ANNUAL,,61952.61,66455.4
3430003775,Territory Manager,ANNUAL,,85857.32,93095.66
3415266874,Client Success Manager,ANNUAL,86242.68,75149.69,95831.16
3415266874,Professional Services Manager,ANNUAL,81291.0,72275.03,86852.14
3415266874,Senior Software Engineer,ANNUAL,,131424.76,141884.1
3415266874,Sales,ANNUAL,,63372.78,68107.17
3415266874,Engineer,ANNUAL,,93247.71,99877.65
3443802746,Engineer,ANNUAL,,102177.36,110307.36
3443802746,Mechanical Engineer,ANNUAL,,92233.1,98571.57
3443802746,Electrical Engineer,ANNUAL,,97752.66,104459.5
3443802746,Production,HOURLY,,12.52,13.54
3443802746,Senior Mechanical Engineer,ANNUAL,,127573.82,139312.86
3386233765,Senior Systems Engineer II,ANNUAL,112094.27,98428.31,128799.99
3386233765,Senior Systems Engineer II,MONTHLY,,9122.09,9873.21
3386233765,Senior Systems Engineer II (E04),ANNUAL,111512.56,103576.82,127790.54
3386233765,Senior Power Systems Engineer II,ANNUAL,,97383.86,111517.35
3386233765,Senior Computer Systems Engineer Principal Consultant II,ANNUAL,,109435.43,117928.99
3467682847,Lifeguard,HOURLY,,9.93,10.73
3467682847,Cart Attendant,HOURLY,,8.44,9.14
3467682847,Party Hostess,HOURLY,,8.49,9.3
3467682847,Fitness Floor Staff,HOURLY,,9.47,10.17
3280026858,Senior Software Engineer,ANNUAL,159768.16,158114.81,163029.38
3280026858,Sales Development Representative,ANNUAL,52721.33,48074.87,59116.39
3280026858,Project Manager,ANNUAL,,78761.74,126977.45
3280026858,Product Design Engineer,ANNUAL,,90732.82,125354.31
3280026858,Account Manager,ANNUAL,,64607.01,69945.48
3371082076,Senior Analyst,ANNUAL,,96462.1,119850.69
3371082076,Manager,ANNUAL,,88194.0,95964.19
3371082076,Program Manager,ANNUAL,,101992.43,111339.26
3371082076,IT Consultant,HOURLY,,21.71,23.82
3371082076,Program Analyst,HOURLY,,18.05,19.58
3410747932,Systems Engineer,ANNUAL,135481.59,123614.2,139065.97
3410747932,Senior Software Engineer,ANNUAL,,159979.02,194037.56
3410747932,Database Administrator,ANNUAL,,82062.22,105809.6
3410747932,QA Analyst,ANNUAL,,73257.18,91877.51
3410747932,Member Service Representative,HOURLY,,12.29,16.74
3401529599,Pharmaceutical Sales Specialist,ANNUAL,77787.54,64734.4,97018.01
3401529599,Senior Scientist,ANNUAL,117344.44,95594.63,162168.24
3401529599,Pharmaceuticals Sales Specialist,ANNUAL,80581.58,59224.37,97167.96
3401529599,Pharmaceutical Sales Representative,ANNUAL,72839.38,59321.45,93578.53
3401529599,Director,ANNUAL,187671.48,161746.11,218611.17
3373982664,Senior Programmer Analyst,ANNUAL,,79801.02,85749.73
3373982664,Senior Statistical Programmer Analyst,ANNUAL,,79853.32,85980.83
3373982664,Clinical Research Associate,ANNUAL,72297.74,67501.6,81084.58
3373982664,Program Specialist,ANNUAL,42225.54,35604.08,49265.85
3373982664,Program Specialist,HOURLY,18.66,16.87,20.99
3456726463,Project Manager,ANNUAL,65922.71,54619.3,87174.52
3456726463,Project Manager,HOURLY,26.61,22.23,33.37
3456726463,Senior Software Developer,ANNUAL,98611.29,75189.04,125645.72
3456726463,Vice President Sales,ANNUAL,173215.37,92067.62,211056.64
3456726463,Senior Software Engineer,ANNUAL,104587.77,94898.19,132621.39
3461148227,Research Scientist,ANNUAL,74885.13,63839.38,88997.0
3461148227,Software Engineer,ANNUAL,,69153.69,75431.2
3461148227,Scientist III,ANNUAL,,63772.8,70992.75
3461148227,Research Scientist IV,ANNUAL,,75516.92,83294.03
3461148227,Sales,ANNUAL,,40276.09,44001.69
3450673787,Senior Consultant,ANNUAL,,104771.63,130807.27
3450673787,Senior Systems Engineer,ANNUAL,,127556.8,148556.1
3450673787,Security Engineer,ANNUAL,,109248.86,125133.0
3450673787,Senior Security Engineer,ANNUAL,,132728.62,145786.23
3450673787,Project Coordinator,ANNUAL,,58185.5,64066.54
3426061297,Software Engineer,ANNUAL,,78027.54,95012.55
3426061297,Engineering,HOURLY,,10.73,25.69
3426061297,Buyer/Planner,ANNUAL,,52440.48,76300.48
3426061297,Customer Service Representative,ANNUAL,,29148.37,31567.01
3426061297,Senior Software Engineer,ANNUAL,,90597.3,98229.87
3442164947,Senior Software Engineer,ANNUAL,140041.08,112294.24,145664.11
3442164947,Customer Success Manager,ANNUAL,91528.91,75446.75,93899.26
3442164947,Sales Development Representative,ANNUAL,,47960.01,60335.82
3442164947,Visual Designer,ANNUAL,,85305.05,92079.05
3442164947,Renewal Specialist,ANNUAL,,67483.71,72777.07
3433965908,Manager,ANNUAL,,69986.39,76837.25
3433965908,Sales,MONTHLY,,3003.85,3266.57
3433965908,Recruiter,ANNUAL,,38750.49,41665.21
3433965908,Recruiter,HOURLY,,13.02,14.18
3433965908,Staff Accountant,ANNUAL,,42493.41,45914.77
3354257005,Customer Success Manager,ANNUAL,,90919.89,107401.34
3354257005,Software Engineer,ANNUAL,,114782.33,125553.98
3354257005,Sales,ANNUAL,,91054.93,99902.06
3354257005,Senior Account Executive,ANNUAL,,91470.85,99565.07
3354257005,CA,ANNUAL,,174616.96,189492.04
3454037030,Business Development Manager,ANNUAL,33607.17,31954.58,66909.6
3454037030,Account Manager,ANNUAL,55626.39,48795.96,70020.54
3454037030,Research Analyst,ANNUAL,51062.62,46355.32,58213.34
3454037030,Business Development,ANNUAL,33692.22,33089.36,84017.91
3454037030,Customer Success Manager,ANNUAL,58592.9,53044.97,75000.0
3431465514,Programmer Analyst,ANNUAL,74194.88,60366.83,87263.78
3431465514,Business Analyst,ANNUAL,87372.27,61878.79,98779.38
3431465514,Software Engineer,ANNUAL,71291.98,71291.98,90905.77
3431465514,Systems Analyst,ANNUAL,78642.79,60122.43,87177.79
3431465514,Computer Systems Analyst,ANNUAL,85988.25,85988.25,88123.4
3466271347,Executive Recruiter,ANNUAL,53861.95,44833.17,107717.74
3466271347,Recruiter,ANNUAL,50180.96,47639.13,73598.71
3466271347,Technical Recruiter,ANNUAL,53928.59,47000.8,181268.67
3466271347,Senior Recruiter,ANNUAL,146931.22,53238.64,164683.69
3466271347,Executive Recruiter,MONTHLY,3667.56,2800.6,4053.08
3455032425,Restaurant Manager,ANNUAL,,40579.23,43738.62
3455032425,Restaurant Manager,MONTHLY,,2160.17,2338.27
3455032425,Restaurant Manager,HOURLY,,12.78,13.86
3455032425,Crew Member,HOURLY,8.63,7.47,9.93
3455032425,Shift Leader,HOURLY,9.51,7.93,12.6
3430782921,Neuroscience Account Manager,ANNUAL,106660.11,69383.24,129166.43
3430782921,Director,ANNUAL,202654.2,160973.12,219996.13
3430782921,Account Manager,ANNUAL,127364.3,91712.92,136264.64
3430782921,Scientist,ANNUAL,115726.22,72599.08,128837.51
3430782921,Senior Manager,ANNUAL,158812.18,140833.94,174669.47
3363428370,Data Analyst,ANNUAL,,40142.92,43640.08
3363428370,Customer Success,ANNUAL,,78420.11,85662.26
3363428370,Associate Data Scientist,ANNUAL,,62416.37,67286.21
3443546529,Staff RN,HOURLY,30.55,26.71,38.92
3443546529,Registered Nurse,HOURLY,29.81,25.32,41.6
3443546529,Pct,HOURLY,12.42,11.73,15.38
3443546529,"Registered Nurse, BSN",HOURLY,28.03,27.03,29.62
3443546529,Phlebotomist,HOURLY,12.98,11.76,17.02
3440223616,Brain Injury Tech,HOURLY,14.68,12.41,14.68
3440223616,Director,ANNUAL,,70167.82,76161.49
3440223616,Marketing Coordinator,HOURLY,,19.04,20.72
3440223616,CNA,HOURLY,,11.7,12.79
3440223616,Finance Manager,ANNUAL,,73238.06,79101.77
3456027445,Associate,ANNUAL,124947.09,65626.18,139064.83
3456027445,Business Analyst,ANNUAL,89183.49,58573.39,90680.38
3456027445,Portfolio Analyst,ANNUAL,48527.27,45957.9,66297.79
3456027445,Vice President,ANNUAL,,142434.33,205929.79
3456027445,Executive Assistant,ANNUAL,,57484.26,66303.03
3462594891,Project Manager,ANNUAL,,56486.5,66868.12
3462594891,Associate Scientist,ANNUAL,,38629.54,45327.37
3462594891,Field Technician,HOURLY,,17.46,22.23
3462594891,Environmental Scientist,ANNUAL,,48232.04,52516.65
3462594891,Operations Manager,ANNUAL,,63225.26,68774.8
3449382440,Assistant Professor,ANNUAL,51955.21,40218.56,92029.75
3449382440,Student Worker,HOURLY,,7.58,9.37
3449382440,"Assistant Professor, English",ANNUAL,,56037.48,62295.31
3449382440,"Associate Professor, English",ANNUAL,,42372.59,48067.65
3449382440,Intern,HOURLY,,7.32,7.93
3467626160,Senior Associate,ANNUAL,97370.53,81858.71,122656.53
3467626160,Experienced Associate,ANNUAL,74919.62,66205.33,81673.04
3467626160,Associate,ANNUAL,66393.14,62726.2,130774.36
3467626160,Manager,ANNUAL,133020.41,107096.43,166600.8
3467626160,Senior Consultant,ANNUAL,94049.34,78880.09,135269.44
3279844156,Data Analyst,ANNUAL,109360.94,85925.78,126202.91
3279844156,Senior Data Analyst,ANNUAL,,129168.82,140915.25
3279844156,Senior Software Engineer,ANNUAL,138420.47,132311.33,165529.95
3279844156,Video Editor,HOURLY,14.82,14.76,15.11
3279844156,Writer,HOURLY,10.22,5.96,18.45
3385822567,Senior Software Engineer,ANNUAL,,118323.69,126042.63
3385822567,Senior Product Designer,ANNUAL,,91559.0,100244.18
3327899929,Insurance Agent,ANNUAL,36475.82,16158.59,116651.67
3327899929,Agent,ANNUAL,34471.65,12505.99,133185.67
3327899929,Sales Representative,ANNUAL,76691.91,40806.58,99892.83
3327899929,Agency Director,ANNUAL,172860.25,160102.42,211720.56
3327899929,Insurance Sales Agent,MONTHLY,1066.6,867.34,3311.94
3258384244,Solutions Architect,ANNUAL,,152868.0,165897.22
3258384244,Business Solutions Architect,ANNUAL,,142707.43,153636.29
3258384244,Senior Solutions Architect,ANNUAL,,163134.32,176341.77
3258384244,Project Manager,ANNUAL,69219.3,56631.86,137476.67
3258384244,Senior Software Engineer,ANNUAL,85720.81,79528.38,161785.77
2829932311,Research Scientist,ANNUAL,,112981.11,167552.77
2829932311,Research Scientist,MONTHLY,,3948.24,4323.98
2829932311,Business Development,MONTHLY,,1032.29,1113.88
2829932311,Senior Systems Software Engineer,ANNUAL,,111172.83,119775.57
3465727890,Recruiter,ANNUAL,50976.44,36904.93,62967.54
3465727890,Content Analyst,HOURLY,20.18,18.52,25.06
3465727890,Legal Assistant,HOURLY,16.67,15.25,19.39
3465727890,Partner Operations Coordinator,HOURLY,24.53,17.07,28.89
3465727890,Technical Recruiter,ANNUAL,45765.36,42344.11,60000.0
3448406402,Quality Assurance Engineer,ANNUAL,95346.69,88872.04,97430.42
3448406402,Business Operations Specialist,ANNUAL,41660.86,39934.75,59737.27
3448406402,Quality Compliance Analyst,ANNUAL,39862.62,39862.62,41179.73
3448406402,Sales,HOURLY,18.52,16.16,21.35
3448406402,Quality Assurance Analyst,ANNUAL,39934.75,39600.39,54203.75
3442573634,Software Engineer,ANNUAL,83439.59,55210.09,102684.48
3442573634,Senior Software Engineer,ANNUAL,104931.89,95624.59,124243.31
3442573634,Field Service Technician,HOURLY,17.8,17.08,26.0
3442573634,Field Service Technician,ANNUAL,53024.09,48440.65,55066.63
3442573634,Field Engineer,HOURLY,24.85,16.06,29.48
3421063765,Software Engineer,ANNUAL,79902.82,66535.42,106007.55
3421063765,Systems Engineer,ANNUAL,91062.93,73473.72,131276.04
3421063765,Software Engineer II,ANNUAL,86534.77,72973.12,96281.51
3421063765,Software Engineer I,ANNUAL,74525.77,63755.09,81562.81
3421063765,Software Engineer III,ANNUAL,102543.56,91171.9,119013.22
3440327139,Senior Software Engineer,ANNUAL,120233.5,105173.46,131878.17
3440327139,Assistant Engineer,ANNUAL,69676.79,66332.16,75963.75
3440327139,Software Engineer,ANNUAL,71061.89,67780.66,112043.97
3440327139,Systems Engineer,ANNUAL,88579.72,80402.7,88671.05
3440327139,Computer Engineer,ANNUAL,83078.01,73689.08,92352.38
3386674223,Information Systems Manager,HOURLY,60.49,56.35,68.61
3386674223,Smalltalk Software Engineer,ANNUAL,,72662.0,116506.64
3386674223,Software Engineer,ANNUAL,,63559.56,69547.13
3386674223,Software Engineer,HOURLY,,30.57,33.1
3386674223,Senior Software Engineer,ANNUAL,,95696.62,104196.55
3419604022,Uber Driver,HOURLY,15.45,8.48,25.35
3419604022,Driver,HOURLY,15.28,8.21,21.6
3419604022,Senior Software Engineer,ANNUAL,174489.35,147211.45,193202.7
3419604022,Software Engineer,ANNUAL,124958.21,106387.49,156265.06
3419604022,Uber Driver,MONTHLY,2404.73,1294.43,4259.82
3459067085,Executive Recruiter,ANNUAL,50976.44,49973.2,84014.67
3459067085,Operations Associate,HOURLY,15.29,14.99,17.71
3459067085,Director,ANNUAL,,49299.92,54506.01
3459067085,Recruiter,ANNUAL,,103781.53,113122.69
3459067085,Recruiter,HOURLY,,13.02,14.21
3434845528,Product Manager,ANNUAL,88699.01,86905.15,91385.7
3434845528,Product Marketing Manager,ANNUAL,,77970.27,105151.38
3434845528,Software Engineer,ANNUAL,,62489.34,72457.7
3434845528,Sales,ANNUAL,,31743.8,167282.05
3434845528,Sales Manager,ANNUAL,,55982.81,62988.6
3466927310,Business Development Representative,ANNUAL,48986.27,48475.76,63301.58
3466927310,Account Executive,ANNUAL,100242.49,68983.99,149411.86
3466927310,Senior Sales Engineer,ANNUAL,114187.23,79357.35,161269.76
3466927310,BDR,ANNUAL,53928.59,48971.71,68594.2
3466927310,Solutions Architect,ANNUAL,152401.72,102555.19,186396.19
3433173107,Software Engineer,ANNUAL,95991.11,81354.28,119139.41
3433173107,Account Executive,ANNUAL,61850.92,48416.44,81345.56
3433173107,Senior Software Engineer,ANNUAL,130774.36,115330.41,165777.44
3433173107,Software Engineer(),HOURLY,30.31,27.15,43.47
3433173107,Customer Success Manager,ANNUAL,64030.78,57643.27,92878.57
3466797760,Assistant Marketing Manager,ANNUAL,93392.11,80172.58,108594.97
3466797760,Store Manager,ANNUAL,49095.35,42741.14,60848.4
3466797760,Marketing Manager,ANNUAL,102559.72,92575.23,133302.61
3466797760,Key Holder,HOURLY,10.77,8.96,12.69
3466797760,Marketing Assistant,ANNUAL,69182.63,64328.15,94606.51
3462530070,Registered Nurse,HOURLY,29.28,26.17,34.71
3462530070,Staff RN,HOURLY,30.85,26.92,42.06
3462530070,Registration Coordinator,HOURLY,15.99,12.88,18.73
3462530070,Intern - Hourly,HOURLY,12.14,10.32,16.31
3462530070,Executive Assistant,ANNUAL,58445.55,50321.73,74870.08
3431477677,Database Administrator,ANNUAL,,75419.78,82536.29
3431477677,Registered Nurse,HOURLY,26.99,24.8,30.12
3431477677,Medical Resident,ANNUAL,58028.84,56964.97,61078.16
3431477677,Staff RN,HOURLY,29.2,26.48,39.14
3431477677,"RN, Bsn",HOURLY,27.89,25.0,30.34
3462501797,Compliance Analyst,ANNUAL,42215.82,39999.79,44855.95
3462501797,Compliance Analyst,HOURLY,20.35,19.44,23.99
3462501797,Associate Analyst,ANNUAL,35077.59,33350.15,36497.28
3462501797,Director,ANNUAL,130474.04,122616.63,234965.75
3462501797,Associate Analyst,HOURLY,18.42,16.66,19.51
3365542333,Administrative Assistant,HOURLY,,11.94,14.09
3365542333,Product Manager,ANNUAL,,55522.09,72509.89
3365542333,Membership Development Specialist,ANNUAL,,38631.16,42232.73
3365542333,Systems Administrator,ANNUAL,,58650.86,63295.67
3365542333,Network Engineer,ANNUAL,,61636.45,66888.9
3464935634,Project Manager,ANNUAL,79718.76,57706.75,110848.23
3464935634,Senior Project Manager,ANNUAL,100577.46,83317.53,118748.11
3464935634,Interior Designer,ANNUAL,50937.96,43921.24,59286.95
3464935634,Job Captain,ANNUAL,62529.97,55463.26,71367.02
3464935634,Senior Interior Designer,ANNUAL,75918.55,55934.33,94451.3
3264097190,Software Engineer,ANNUAL,121692.6,98977.25,144998.97
3264097190,Senior Software Engineer,ANNUAL,154191.38,136149.89,175961.25
3264097190,Product Designer,ANNUAL,112805.21,90574.4,159902.13
3264097190,Product Manager,ANNUAL,135072.66,111407.49,169400.13
3264097190,Engineering Manager,ANNUAL,168708.25,143120.11,187700.28
3433090800,Solutions Architect,ANNUAL,153703.31,133085.95,193903.03
3433090800,Member of Technical Staff,ANNUAL,134821.47,103177.83,168734.15
3433090800,Quality Assurance Engineer,ANNUAL,102424.69,80581.72,121916.06
3433090800,Member of Technical Staff Software Engineer,ANNUAL,138130.07,106188.15,162919.88
3433090800,Software Engineer (Member of Technical Staff),ANNUAL,132642.3,105864.73,157302.25
3113153060,Staff Scientist,ANNUAL,,61249.02,67496.51
3113153060,Medical Resident,ANNUAL,57036.39,55549.04,60119.1
3113153060,Hospitalist,ANNUAL,203590.73,179444.15,230023.83
3113153060,"Physician, Hospitalist",ANNUAL,185141.13,167537.06,221509.41
3113153060,Registered Nurse,HOURLY,29.13,26.68,31.57
3463472745,Management Trainee,ANNUAL,42007.34,35533.92,48541.23
3463472745,Assistant Manager,ANNUAL,44975.88,34157.42,56136.71
3463472745,Branch Manager,ANNUAL,49041.23,35171.63,69345.46
3463472745,Management Trainee,HOURLY,15.17,12.97,17.5
3463472745,Branch Rental Manager,ANNUAL,44828.68,33871.25,66104.21
3365122341,Solutions Analyst,ANNUAL,67009.52,64574.77,67861.48
3365122341,Project Manager,ANNUAL,,84965.07,127004.86
3365122341,Senior Director,ANNUAL,,142140.22,179435.89
3365122341,Technical Project Manager,ANNUAL,,56215.39,96480.51
3365122341,Senior Consultant,ANNUAL,,125817.61,136160.21
3012778869,Data Scientist,ANNUAL,,105524.62,123102.75
3012778869,Engineer,ANNUAL,,110818.25,120504.77
3012778869,Senior Product Manager,ANNUAL,,168445.31,181736.89
3012778869,Software Engineer(),MONTHLY,,5418.56,5875.57
3012778869,Engineering Manager,ANNUAL,,184868.38,198847.76
3182151612,Customer Success Manager,ANNUAL,88318.49,74919.62,93797.3
3182151612,Director,ANNUAL,114232.62,98209.8,224958.72
3182151612,Data Analyst,ANNUAL,60550.82,50539.62,74792.49
3182151612,Senior Research Analyst,ANNUAL,77924.81,76852.39,81777.44
3182151612,Manager,ANNUAL,104587.77,90343.79,106512.11
3461265961,Systems Engineer,ANNUAL,131185.17,96192.14,165523.47
3461265961,Technical Support Engineer,ANNUAL,85000.0,79081.99,101327.1
3461265961,Software Engineer,ANNUAL,120656.17,88906.62,142316.92
3461265961,Solutions Engineer,ANNUAL,117004.57,90603.24,143731.52
3461265961,Network Engineer,ANNUAL,122419.75,121353.13,150181.72
3181753834,Associate Editor,ANNUAL,110133.26,61559.21,156000.0
3181753834,Project Manager,ANNUAL,83938.77,78073.55,97233.9
3181753834,Program Coordinator,HOURLY,27.96,26.67,31.66
3181753834,Product Manager,ANNUAL,89951.76,78709.42,136675.88
3181753834,Engagement Manager,HOURLY,43.55,42.66,70.11
3378749202,Consultant,ANNUAL,,107790.02,116391.41
3378749202,Senior Consultant,ANNUAL,,164403.34,180003.73
3378749202,Developer,ANNUAL,,102576.98,110622.02
3378749202,Office Administrator,HOURLY,,17.25,18.81
3378749202,Senior Technical Recruiter,ANNUAL,,108939.54,117811.02
3466002779,Programmer Analyst,ANNUAL,70039.05,65873.48,79759.51
3466002779,Software Engineer,ANNUAL,74322.81,66035.03,89715.49
3466002779,Systems Analyst,ANNUAL,78446.11,66307.15,79525.5
3466002779,Business Systems Analyst,ANNUAL,73553.19,61836.59,79445.08
3466002779,Software Developer,ANNUAL,61168.11,58750.03,78942.91
3150088082,Business Development Manager,ANNUAL,,126239.74,134862.68
3150088082,Designer,MONTHLY,,4765.55,5161.65
3150088082,Human Resources Specialist,MONTHLY,,3005.82,3294.62
3150088082,Inventory Associate,ANNUAL,,68433.15,74336.09
3410937415,Quality Manager,ANNUAL,,84201.32,91641.85
3410937415,Press Operator,HOURLY,23.4,17.24,23.64
3410937415,Customer Service Representative,ANNUAL,,40819.47,56012.18
3410937415,Pressman,HOURLY,,17.3,20.37
3410937415,Printing Press Operator,HOURLY,,22.29,23.8
3466825659,Mixer Driver,ANNUAL,,38887.58,42189.12
3443522503,Consultant,ANNUAL,101141.28,72327.37,139902.05
3443522503,Senior Consultant,ANNUAL,123172.29,102321.07,141549.33
3443522503,Associate Consultant,ANNUAL,66907.89,60744.09,86385.68
3443522503,Technical Architect,ANNUAL,129441.75,120891.55,146640.84
3443522503,Senior Engagement Manager,ANNUAL,169223.53,155829.03,179144.21
3353544337,Research Associate,ANNUAL,69472.96,60019.4,84512.04
3353544337,Scientist,ANNUAL,99083.16,88405.19,123470.36
3353544337,Intern - Hourly,HOURLY,20.19,16.25,23.68
3353544337,Research Associate III,ANNUAL,88255.84,76360.51,99662.37
3353544337,Biotech Production Specialist,HOURLY,23.04,22.32,26.57
3341345523,Field Service Engineer,ANNUAL,58608.53,53721.68,60185.64
3341345523,Systems Engineer,ANNUAL,,71879.22,79858.23
3341345523,Executive Assistant,ANNUAL,,51968.73,56613.53
3341345523,Area Manager,ANNUAL,,89964.17,104384.92
3341345523,FSE,ANNUAL,,48969.49,61509.82
3462145290,Data Analyst,HOURLY,18.42,16.48,57.6
3462145290,Data Analyst,ANNUAL,69782.7,47258.25,75406.73
3462145290,Pricing Data and Reference Analyst,HOURLY,,29.23,31.64
3462145290,Financial Data Analyst,HOURLY,,15.7,17.1
3462145290,Senior Data Analyst,HOURLY,,46.87,51.09
3463923518,Programmer Analyst,ANNUAL,57052.45,46779.2,65737.3
3463923518,Senior Statistical Analyst,ANNUAL,66159.25,58411.65,76737.43
3463923518,Programmer,ANNUAL,48475.76,47535.43,54894.56
3463923518,Customer Service Representative,HOURLY,15.1,14.65,16.81
3463923518,Analyst-Programmer,ANNUAL,66815.85,55420.59,88993.34
3419555419,Software Engineer,ANNUAL,97861.24,81613.16,107832.52
3419555419,Customer Service Representative,HOURLY,15.62,12.82,16.8
3419555419,Business Account Manager,ANNUAL,32647.7,31432.73,37225.84
3419555419,Software Engineer I,ANNUAL,93584.9,75356.64,101133.35
3419555419,Business Analyst,ANNUAL,65129.73,48238.6,75908.44
3436121355,Senior Software Engineer,ANNUAL,141767.67,122313.6,166966.71
3436121355,Software Engineer,ANNUAL,117408.44,105617.15,139545.9
3436121355,Principal Software Engineer,ANNUAL,167345.27,139171.27,210306.3
3436121355,Automation Engineer,ANNUAL,103402.02,87933.45,127136.02
3436121355,Senior Sales Engineer,ANNUAL,153711.58,113263.73,160000.0
3441735312,Manager,ANNUAL,,132636.57,158868.28
3441735312,Director,ANNUAL,,194358.91,209834.72
3441735312,Intern - Hourly,HOURLY,,15.07,16.29
3441735312,Sales Representative,ANNUAL,,94563.35,100944.42
3441735312,Sales Representative,MONTHLY,,3893.72,4220.29
3411471120,Data Scientist,ANNUAL,,88351.74,96139.03
3411471120,Intelligence Analyst,ANNUAL,68276.66,53202.98,82214.02
3411471120,Senior Intelligence Analyst,ANNUAL,79859.3,75629.54,80294.02
3411471120,Software Developer,ANNUAL,,65479.37,153627.69
3411471120,Project Manager/Scrum Master,ANNUAL,,86752.33,94648.83
3466239173,Account Executive,ANNUAL,85328.09,74662.08,86362.26
3466239173,Sales,ANNUAL,,93276.12,101232.07
3466239173,Marketing Director,ANNUAL,,101754.81,110634.27
3466239173,Director of Sales,ANNUAL,,121900.74,133455.38
3466239173,Event Manager,ANNUAL,,53891.1,58634.59
3451304423,Software Engineer,ANNUAL,,88621.46,99828.53
